id,country,year,doy,long,lat,evi_sg
10037a,Romania,2023,289,26.41098582,45.380247,0.370423077
10037a,Romania,2023,297,26.41098582,45.380247,0.34998345
10037a,Romania,2023,305,26.41098582,45.380247,0.332147475
10037a,Romania,2023,313,26.41098582,45.380247,0.308982828
10037a,Romania,2023,321,26.41098582,45.380247,0.307101865
10037a,Romania,2023,329,26.41098582,45.380247,0.29440979
10037a,Romania,2023,337,26.41098582,45.380247,0.289487413
10037a,Romania,2023,345,26.41098582,45.380247,0.288137704
10037a,Romania,2023,353,26.41098582,45.380247,0.269351865
10037a,Romania,2023,361,26.41098582,45.380247,0.187745862
10038a,Romania,2003,1,23.57386404,45.20270696,0.111860315
10038a,Romania,2003,9,23.57386404,45.20270696,0.060451166
10038a,Romania,2003,17,23.57386404,45.20270696,0.054992094
10038a,Romania,2003,25,23.57386404,45.20270696,0.065048485
10038a,Romania,2003,33,23.57386404,45.20270696,0.076944755
10038a,Romania,2003,41,23.57386404,45.20270696,0.088409868
10038a,Romania,2003,49,23.57386404,45.20270696,0.111182984
10038a,Romania,2003,57,23.57386404,45.20270696,0.12364561
10038a,Romania,2003,65,23.57386404,45.20270696,0.169277933
10038a,Romania,2003,73,23.57386404,45.20270696,0.162027506
10038a,Romania,2003,81,23.57386404,45.20270696,0.153284771
10038a,Romania,2003,89,23.57386404,45.20270696,0.185510567
10038a,Romania,2003,97,23.57386404,45.20270696,0.297998135
10038a,Romania,2003,105,23.57386404,45.20270696,0.425115851
10038a,Romania,2003,113,23.57386404,45.20270696,0.569580186
10038a,Romania,2003,121,23.57386404,45.20270696,0.685286713
10038a,Romania,2003,129,23.57386404,45.20270696,0.743678089
10038a,Romania,2003,137,23.57386404,45.20270696,0.750486247
10038a,Romania,2003,145,23.57386404,45.20270696,0.779993706
10038a,Romania,2003,153,23.57386404,45.20270696,0.745424476
10038a,Romania,2003,161,23.57386404,45.20270696,0.69185035
10038a,Romania,2003,169,23.57386404,45.20270696,0.640454779
10038a,Romania,2003,177,23.57386404,45.20270696,0.646625408
10038a,Romania,2003,185,23.57386404,45.20270696,0.650152448
10038a,Romania,2003,193,23.57386404,45.20270696,0.680735897
10038a,Romania,2003,201,23.57386404,45.20270696,0.681177622
10038a,Romania,2003,209,23.57386404,45.20270696,0.675458741
10038a,Romania,2003,217,23.57386404,45.20270696,0.631154779
10038a,Romania,2003,225,23.57386404,45.20270696,0.613390909
10038a,Romania,2003,233,23.57386404,45.20270696,0.586629604
10038a,Romania,2003,241,23.57386404,45.20270696,0.570939394
10038a,Romania,2003,249,23.57386404,45.20270696,0.560621329
10038a,Romania,2003,257,23.57386404,45.20270696,0.55117296
10038a,Romania,2003,265,23.57386404,45.20270696,0.510243124
10038a,Romania,2003,273,23.57386404,45.20270696,0.461759207
10038a,Romania,2003,281,23.57386404,45.20270696,0.40687704
10038a,Romania,2003,289,23.57386404,45.20270696,0.35512704
10038a,Romania,2003,297,23.57386404,45.20270696,0.310010256
10038a,Romania,2003,305,23.57386404,45.20270696,0.264305361
10038a,Romania,2003,313,23.57386404,45.20270696,0.223908275
10038a,Romania,2003,321,23.57386404,45.20270696,0.213546853
10038a,Romania,2003,329,23.57386404,45.20270696,0.209244755
10038a,Romania,2003,337,23.57386404,45.20270696,0.205253147
10038a,Romania,2003,345,23.57386404,45.20270696,0.191903263
10038a,Romania,2003,353,23.57386404,45.20270696,0.145344988
10038a,Romania,2003,361,23.57386404,45.20270696,0.118160839
10038a,Romania,2004,1,23.57386404,45.20270696,0.103070163
10038a,Romania,2004,9,23.57386404,45.20270696,0.116318415
10038a,Romania,2004,17,23.57386404,45.20270696,0.133067366
10038a,Romania,2004,25,23.57386404,45.20270696,0.159974242
10038a,Romania,2004,33,23.57386404,45.20270696,0.212532867
10038a,Romania,2004,41,23.57386404,45.20270696,0.252522378
10038a,Romania,2004,49,23.57386404,45.20270696,0.262772727
10038a,Romania,2004,57,23.57386404,45.20270696,0.253789394
10038a,Romania,2004,65,23.57386404,45.20270696,0.220431469
10038a,Romania,2004,73,23.57386404,45.20270696,0.207497669
10038a,Romania,2004,81,23.57386404,45.20270696,0.190957343
10038a,Romania,2004,89,23.57386404,45.20270696,0.198213403
10038a,Romania,2004,97,23.57386404,45.20270696,0.258582284
10038a,Romania,2004,105,23.57386404,45.20270696,0.347678089
10038a,Romania,2004,113,23.57386404,45.20270696,0.463257809
10038a,Romania,2004,121,23.57386404,45.20270696,0.6019669
10038a,Romania,2004,129,23.57386404,45.20270696,0.677688345
10038a,Romania,2004,137,23.57386404,45.20270696,0.704417949
10038a,Romania,2004,145,23.57386404,45.20270696,0.68044662
10038a,Romania,2004,153,23.57386404,45.20270696,0.679724476
10038a,Romania,2004,161,23.57386404,45.20270696,0.673149883
10038a,Romania,2004,169,23.57386404,45.20270696,0.627017483
10038a,Romania,2004,177,23.57386404,45.20270696,0.622148951
10038a,Romania,2004,185,23.57386404,45.20270696,0.657191142
10038a,Romania,2004,193,23.57386404,45.20270696,0.675753846
10038a,Romania,2004,201,23.57386404,45.20270696,0.699077389
10038a,Romania,2004,209,23.57386404,45.20270696,0.690736597
10038a,Romania,2004,217,23.57386404,45.20270696,0.645844755
10038a,Romania,2004,225,23.57386404,45.20270696,0.606599534
10038a,Romania,2004,233,23.57386404,45.20270696,0.567651515
10038a,Romania,2004,241,23.57386404,45.20270696,0.563340559
10038a,Romania,2004,249,23.57386404,45.20270696,0.534298601
10038a,Romania,2004,257,23.57386404,45.20270696,0.528682517
10038a,Romania,2004,265,23.57386404,45.20270696,0.540256876
10038a,Romania,2004,273,23.57386404,45.20270696,0.531858275
10038a,Romania,2004,281,23.57386404,45.20270696,0.477988112
10038a,Romania,2004,289,23.57386404,45.20270696,0.395519347
10038a,Romania,2004,297,23.57386404,45.20270696,0.304852914
10038a,Romania,2004,305,23.57386404,45.20270696,0.245691841
10038a,Romania,2004,313,23.57386404,45.20270696,0.231269697
10038a,Romania,2004,321,23.57386404,45.20270696,0.239156876
10038a,Romania,2004,329,23.57386404,45.20270696,0.229146853
10038a,Romania,2004,337,23.57386404,45.20270696,0.229547552
10038a,Romania,2004,345,23.57386404,45.20270696,0.224593706
10038a,Romania,2004,353,23.57386404,45.20270696,0.222471096
10038a,Romania,2004,361,23.57386404,45.20270696,0.230899767
10038a,Romania,2005,1,23.57386404,45.20270696,0.207557343
10038a,Romania,2005,9,23.57386404,45.20270696,0.184078788
10038a,Romania,2005,17,23.57386404,45.20270696,0.148191492
10038a,Romania,2005,25,23.57386404,45.20270696,0.133138928
10038a,Romania,2005,33,23.57386404,45.20270696,0.080502098
10038a,Romania,2005,41,23.57386404,45.20270696,0.06541655
10038a,Romania,2005,49,23.57386404,45.20270696,0.093659091
10038a,Romania,2005,57,23.57386404,45.20270696,0.132562704
10038a,Romania,2005,65,23.57386404,45.20270696,0.179634033
10038a,Romania,2005,73,23.57386404,45.20270696,0.195348252
10038a,Romania,2005,81,23.57386404,45.20270696,0.197892424
10038a,Romania,2005,89,23.57386404,45.20270696,0.215623543
10038a,Romania,2005,97,23.57386404,45.20270696,0.271006527
10038a,Romania,2005,105,23.57386404,45.20270696,0.394125408
10038a,Romania,2005,113,23.57386404,45.20270696,0.49538042
10038a,Romania,2005,121,23.57386404,45.20270696,0.629939394
10038a,Romania,2005,129,23.57386404,45.20270696,0.717679953
10038a,Romania,2005,137,23.57386404,45.20270696,0.731809557
10038a,Romania,2005,145,23.57386404,45.20270696,0.709194172
10038a,Romania,2005,153,23.57386404,45.20270696,0.652438462
10038a,Romania,2005,161,23.57386404,45.20270696,0.672085548
10038a,Romania,2005,169,23.57386404,45.20270696,0.676499767
10038a,Romania,2005,177,23.57386404,45.20270696,0.717554312
10038a,Romania,2005,185,23.57386404,45.20270696,0.722396037
10038a,Romania,2005,193,23.57386404,45.20270696,0.651735431
10038a,Romania,2005,201,23.57386404,45.20270696,0.589557576
10038a,Romania,2005,209,23.57386404,45.20270696,0.571323776
10038a,Romania,2005,217,23.57386404,45.20270696,0.605827273
10038a,Romania,2005,225,23.57386404,45.20270696,0.633974592
10038a,Romania,2005,233,23.57386404,45.20270696,0.638520513
10038a,Romania,2005,241,23.57386404,45.20270696,0.65385338
10038a,Romania,2005,249,23.57386404,45.20270696,0.587993706
10038a,Romania,2005,257,23.57386404,45.20270696,0.525161305
10038a,Romania,2005,265,23.57386404,45.20270696,0.482998368
10038a,Romania,2005,273,23.57386404,45.20270696,0.458206294
10038a,Romania,2005,281,23.57386404,45.20270696,0.432354079
10038a,Romania,2005,289,23.57386404,45.20270696,0.400378788
10038a,Romania,2005,297,23.57386404,45.20270696,0.346898601
10038a,Romania,2005,305,23.57386404,45.20270696,0.273115385
10038a,Romania,2005,313,23.57386404,45.20270696,0.218658974
10038a,Romania,2005,321,23.57386404,45.20270696,0.222268998
10038a,Romania,2005,329,23.57386404,45.20270696,0.237467599
10038a,Romania,2005,337,23.57386404,45.20270696,0.255692774
10038a,Romania,2005,345,23.57386404,45.20270696,0.264387646
10038a,Romania,2005,353,23.57386404,45.20270696,0.242735664
10038a,Romania,2005,361,23.57386404,45.20270696,0.211041259
10038a,Romania,2006,1,23.57386404,45.20270696,0.16808648
10038a,Romania,2006,9,23.57386404,45.20270696,0.121511267
10038a,Romania,2006,17,23.57386404,45.20270696,0.106248174
10038a,Romania,2006,25,23.57386404,45.20270696,0.092587879
10038a,Romania,2006,33,23.57386404,45.20270696,0.099406138
10038a,Romania,2006,41,23.57386404,45.20270696,0.100099223
10038a,Romania,2006,49,23.57386404,45.20270696,0.126030769
10038a,Romania,2006,57,23.57386404,45.20270696,0.15409122
10038a,Romania,2006,65,23.57386404,45.20270696,0.183914141
10038a,Romania,2006,73,23.57386404,45.20270696,0.211000932
10038a,Romania,2006,81,23.57386404,45.20270696,0.21852704
10038a,Romania,2006,89,23.57386404,45.20270696,0.218673116
10038a,Romania,2006,97,23.57386404,45.20270696,0.239125019
10038a,Romania,2006,105,23.57386404,45.20270696,0.289822378
10038a,Romania,2006,113,23.57386404,45.20270696,0.385000272
10038a,Romania,2006,121,23.57386404,45.20270696,0.511220591
10038a,Romania,2006,129,23.57386404,45.20270696,0.612755711
10038a,Romania,2006,137,23.57386404,45.20270696,0.669131391
10038a,Romania,2006,145,23.57386404,45.20270696,0.668563831
10038a,Romania,2006,153,23.57386404,45.20270696,0.670072727
10038a,Romania,2006,161,23.57386404,45.20270696,0.661024709
10038a,Romania,2006,169,23.57386404,45.20270696,0.672068065
10038a,Romania,2006,177,23.57386404,45.20270696,0.676284965
10038a,Romania,2006,185,23.57386404,45.20270696,0.665339161
10038a,Romania,2006,193,23.57386404,45.20270696,0.643739627
10038a,Romania,2006,201,23.57386404,45.20270696,0.643444056
10038a,Romania,2006,209,23.57386404,45.20270696,0.636444289
10038a,Romania,2006,217,23.57386404,45.20270696,0.628406294
10038a,Romania,2006,225,23.57386404,45.20270696,0.613010023
10038a,Romania,2006,233,23.57386404,45.20270696,0.585975991
10038a,Romania,2006,241,23.57386404,45.20270696,0.55450373
10038a,Romania,2006,249,23.57386404,45.20270696,0.541716783
10038a,Romania,2006,257,23.57386404,45.20270696,0.516540326
10038a,Romania,2006,265,23.57386404,45.20270696,0.536126807
10038a,Romania,2006,273,23.57386404,45.20270696,0.5146662
10038a,Romania,2006,281,23.57386404,45.20270696,0.474339161
10038a,Romania,2006,289,23.57386404,45.20270696,0.429650117
10038a,Romania,2006,297,23.57386404,45.20270696,0.347141026
10038a,Romania,2006,305,23.57386404,45.20270696,0.307612354
10038a,Romania,2006,313,23.57386404,45.20270696,0.268367366
10038a,Romania,2006,321,23.57386404,45.20270696,0.257932867
10038a,Romania,2006,329,23.57386404,45.20270696,0.255499767
10038a,Romania,2006,337,23.57386404,45.20270696,0.240714452
10038a,Romania,2006,345,23.57386404,45.20270696,0.273749417
10038a,Romania,2006,353,23.57386404,45.20270696,0.281878788
10038a,Romania,2006,361,23.57386404,45.20270696,0.269471329
10038a,Romania,2007,1,23.57386404,45.20270696,0.255685548
10038a,Romania,2007,9,23.57386404,45.20270696,0.212611538
10038a,Romania,2007,17,23.57386404,45.20270696,0.181673893
10038a,Romania,2007,25,23.57386404,45.20270696,0.164549417
10038a,Romania,2007,33,23.57386404,45.20270696,0.164122378
10038a,Romania,2007,41,23.57386404,45.20270696,0.16911014
10038a,Romania,2007,49,23.57386404,45.20270696,0.181550583
10038a,Romania,2007,57,23.57386404,45.20270696,0.19646317
10038a,Romania,2007,65,23.57386404,45.20270696,0.206084149
10038a,Romania,2007,73,23.57386404,45.20270696,0.225808508
10038a,Romania,2007,81,23.57386404,45.20270696,0.231659674
10038a,Romania,2007,89,23.57386404,45.20270696,0.253903963
10038a,Romania,2007,97,23.57386404,45.20270696,0.34531049
10038a,Romania,2007,105,23.57386404,45.20270696,0.474755944
10038a,Romania,2007,113,23.57386404,45.20270696,0.594646853
10038a,Romania,2007,121,23.57386404,45.20270696,0.666148718
10038a,Romania,2007,129,23.57386404,45.20270696,0.706774592
10038a,Romania,2007,137,23.57386404,45.20270696,0.689741026
10038a,Romania,2007,145,23.57386404,45.20270696,0.665636364
10038a,Romania,2007,153,23.57386404,45.20270696,0.673419114
10038a,Romania,2007,161,23.57386404,45.20270696,0.67020373
10038a,Romania,2007,169,23.57386404,45.20270696,0.630024242
10038a,Romania,2007,177,23.57386404,45.20270696,0.613741492
10038a,Romania,2007,185,23.57386404,45.20270696,0.597867599
10038a,Romania,2007,193,23.57386404,45.20270696,0.586831002
10038a,Romania,2007,201,23.57386404,45.20270696,0.554773893
10038a,Romania,2007,209,23.57386404,45.20270696,0.548930303
10038a,Romania,2007,217,23.57386404,45.20270696,0.500819814
10038a,Romania,2007,225,23.57386404,45.20270696,0.481493706
10038a,Romania,2007,233,23.57386404,45.20270696,0.511028205
10038a,Romania,2007,241,23.57386404,45.20270696,0.522213287
10038a,Romania,2007,249,23.57386404,45.20270696,0.511068531
10038a,Romania,2007,257,23.57386404,45.20270696,0.457074359
10038a,Romania,2007,265,23.57386404,45.20270696,0.418944522
10038a,Romania,2007,273,23.57386404,45.20270696,0.396813403
10038a,Romania,2007,281,23.57386404,45.20270696,0.383115152
10038a,Romania,2007,289,23.57386404,45.20270696,0.3735338
10038a,Romania,2007,297,23.57386404,45.20270696,0.335287179
10038a,Romania,2007,305,23.57386404,45.20270696,0.277868881
10038a,Romania,2007,313,23.57386404,45.20270696,0.241012821
10038a,Romania,2007,321,23.57386404,45.20270696,0.215583916
10038a,Romania,2007,329,23.57386404,45.20270696,0.238906993
10038a,Romania,2007,337,23.57386404,45.20270696,0.24128007
10038a,Romania,2007,345,23.57386404,45.20270696,0.235215152
10038a,Romania,2007,353,23.57386404,45.20270696,0.217200466
10038a,Romania,2007,361,23.57386404,45.20270696,0.230404662
10038a,Romania,2008,1,23.57386404,45.20270696,0.234381818
10038a,Romania,2008,9,23.57386404,45.20270696,0.218649184
10038a,Romania,2008,17,23.57386404,45.20270696,0.195282984
10038a,Romania,2008,25,23.57386404,45.20270696,0.173333566
10038a,Romania,2008,33,23.57386404,45.20270696,0.167312587
10038a,Romania,2008,41,23.57386404,45.20270696,0.165422844
10038a,Romania,2008,49,23.57386404,45.20270696,0.195168998
10038a,Romania,2008,57,23.57386404,45.20270696,0.198158974
10038a,Romania,2008,65,23.57386404,45.20270696,0.219149883
10038a,Romania,2008,73,23.57386404,45.20270696,0.214071329
10038a,Romania,2008,81,23.57386404,45.20270696,0.231392774
10038a,Romania,2008,89,23.57386404,45.20270696,0.293699883
10038a,Romania,2008,97,23.57386404,45.20270696,0.39441352
10038a,Romania,2008,105,23.57386404,45.20270696,0.494127506
10038a,Romania,2008,113,23.57386404,45.20270696,0.543251981
10038a,Romania,2008,121,23.57386404,45.20270696,0.590798252
10038a,Romania,2008,129,23.57386404,45.20270696,0.643914685
10038a,Romania,2008,137,23.57386404,45.20270696,0.613502797
10038a,Romania,2008,145,23.57386404,45.20270696,0.634066667
10038a,Romania,2008,153,23.57386404,45.20270696,0.64367028
10038a,Romania,2008,161,23.57386404,45.20270696,0.652388112
10038a,Romania,2008,169,23.57386404,45.20270696,0.665943357
10038a,Romania,2008,177,23.57386404,45.20270696,0.681147086
10038a,Romania,2008,185,23.57386404,45.20270696,0.692261305
10038a,Romania,2008,193,23.57386404,45.20270696,0.659631935
10038a,Romania,2008,201,23.57386404,45.20270696,0.635722611
10038a,Romania,2008,209,23.57386404,45.20270696,0.63450303
10038a,Romania,2008,217,23.57386404,45.20270696,0.607400233
10038a,Romania,2008,225,23.57386404,45.20270696,0.62590303
10038a,Romania,2008,233,23.57386404,45.20270696,0.579185781
10038a,Romania,2008,241,23.57386404,45.20270696,0.496712354
10038a,Romania,2008,249,23.57386404,45.20270696,0.43874289
10038a,Romania,2008,257,23.57386404,45.20270696,0.401327739
10038a,Romania,2008,265,23.57386404,45.20270696,0.376832634
10038a,Romania,2008,273,23.57386404,45.20270696,0.375758275
10038a,Romania,2008,281,23.57386404,45.20270696,0.379656876
10038a,Romania,2008,289,23.57386404,45.20270696,0.368313753
10038a,Romania,2008,297,23.57386404,45.20270696,0.313583683
10038a,Romania,2008,305,23.57386404,45.20270696,0.298348485
10038a,Romania,2008,313,23.57386404,45.20270696,0.274563403
10038a,Romania,2008,321,23.57386404,45.20270696,0.250277972
10038a,Romania,2008,329,23.57386404,45.20270696,0.245589744
10038a,Romania,2008,337,23.57386404,45.20270696,0.231281119
10038a,Romania,2008,345,23.57386404,45.20270696,0.221879953
10038a,Romania,2008,353,23.57386404,45.20270696,0.233480769
10038a,Romania,2008,361,23.57386404,45.20270696,0.246263054
10038a,Romania,2009,1,23.57386404,45.20270696,0.250004662
10038a,Romania,2009,9,23.57386404,45.20270696,0.245090676
10038a,Romania,2009,17,23.57386404,45.20270696,0.243022727
10038a,Romania,2009,25,23.57386404,45.20270696,0.227789627
10038a,Romania,2009,33,23.57386404,45.20270696,0.211049184
10038a,Romania,2009,41,23.57386404,45.20270696,0.201800932
10038a,Romania,2009,49,23.57386404,45.20270696,0.192722378
10038a,Romania,2009,57,23.57386404,45.20270696,0.195761655
10038a,Romania,2009,65,23.57386404,45.20270696,0.196937063
10038a,Romania,2009,73,23.57386404,45.20270696,0.182355711
10038a,Romania,2009,81,23.57386404,45.20270696,0.237129138
10038a,Romania,2009,89,23.57386404,45.20270696,0.288461072
10038a,Romania,2009,97,23.57386404,45.20270696,0.371914918
10038a,Romania,2009,105,23.57386404,45.20270696,0.486806527
10038a,Romania,2009,113,23.57386404,45.20270696,0.593578322
10038a,Romania,2009,121,23.57386404,45.20270696,0.648280886
10038a,Romania,2009,129,23.57386404,45.20270696,0.674753846
10038a,Romania,2009,137,23.57386404,45.20270696,0.694178555
10038a,Romania,2009,145,23.57386404,45.20270696,0.715229254
10038a,Romania,2009,153,23.57386404,45.20270696,0.698785082
10038a,Romania,2009,161,23.57386404,45.20270696,0.72407366
10038a,Romania,2009,169,23.57386404,45.20270696,0.698124009
10038a,Romania,2009,177,23.57386404,45.20270696,0.685548834
10038a,Romania,2009,185,23.57386404,45.20270696,0.682188345
10038a,Romania,2009,193,23.57386404,45.20270696,0.663162937
10038a,Romania,2009,201,23.57386404,45.20270696,0.610137762
10038a,Romania,2009,209,23.57386404,45.20270696,0.599126457
10038a,Romania,2009,217,23.57386404,45.20270696,0.59017972
10038a,Romania,2009,225,23.57386404,45.20270696,0.593649883
10038a,Romania,2009,233,23.57386404,45.20270696,0.577214918
10038a,Romania,2009,241,23.57386404,45.20270696,0.58024662
10038a,Romania,2009,249,23.57386404,45.20270696,0.553138928
10038a,Romania,2009,257,23.57386404,45.20270696,0.516305128
10038a,Romania,2009,265,23.57386404,45.20270696,0.504170862
10038a,Romania,2009,273,23.57386404,45.20270696,0.486847203
10038a,Romania,2009,281,23.57386404,45.20270696,0.431323543
10038a,Romania,2009,289,23.57386404,45.20270696,0.376493939
10038a,Romania,2009,297,23.57386404,45.20270696,0.321558042
10038a,Romania,2009,305,23.57386404,45.20270696,0.301154429
10038a,Romania,2009,313,23.57386404,45.20270696,0.269662937
10038a,Romania,2009,321,23.57386404,45.20270696,0.265005828
10038a,Romania,2009,329,23.57386404,45.20270696,0.277718648
10038a,Romania,2009,337,23.57386404,45.20270696,0.266631119
10038a,Romania,2009,345,23.57386404,45.20270696,0.251458741
10038a,Romania,2009,353,23.57386404,45.20270696,0.257649883
10038a,Romania,2009,361,23.57386404,45.20270696,0.252826807
10038a,Romania,2010,1,23.57386404,45.20270696,0.223084382
10038a,Romania,2010,9,23.57386404,45.20270696,0.193468765
10038a,Romania,2010,17,23.57386404,45.20270696,0.149961538
10038a,Romania,2010,25,23.57386404,45.20270696,0.094531469
10038a,Romania,2010,33,23.57386404,45.20270696,0.103719814
10038a,Romania,2010,41,23.57386404,45.20270696,0.135372145
10038a,Romania,2010,49,23.57386404,45.20270696,0.157467133
10038a,Romania,2010,57,23.57386404,45.20270696,0.144939744
10038a,Romania,2010,65,23.57386404,45.20270696,0.14466993
10038a,Romania,2010,73,23.57386404,45.20270696,0.145489394
10038a,Romania,2010,81,23.57386404,45.20270696,0.170341492
10038a,Romania,2010,89,23.57386404,45.20270696,0.236118765
10038a,Romania,2010,97,23.57386404,45.20270696,0.331561305
10038a,Romania,2010,105,23.57386404,45.20270696,0.413110062
10038a,Romania,2010,113,23.57386404,45.20270696,0.506837607
10038a,Romania,2010,121,23.57386404,45.20270696,0.585312005
10038a,Romania,2010,129,23.57386404,45.20270696,0.652560761
10038a,Romania,2010,137,23.57386404,45.20270696,0.679006488
10038a,Romania,2010,145,23.57386404,45.20270696,0.682465967
10038a,Romania,2010,153,23.57386404,45.20270696,0.656533955
10038a,Romania,2010,161,23.57386404,45.20270696,0.682308702
10038a,Romania,2010,169,23.57386404,45.20270696,0.705694289
10038a,Romania,2010,177,23.57386404,45.20270696,0.718735664
10038a,Romania,2010,185,23.57386404,45.20270696,0.695450583
10038a,Romania,2010,193,23.57386404,45.20270696,0.670507925
10038a,Romania,2010,201,23.57386404,45.20270696,0.621278438
10038a,Romania,2010,209,23.57386404,45.20270696,0.609205128
10038a,Romania,2010,217,23.57386404,45.20270696,0.622847319
10038a,Romania,2010,225,23.57386404,45.20270696,0.628765268
10038a,Romania,2010,233,23.57386404,45.20270696,0.624936131
10038a,Romania,2010,241,23.57386404,45.20270696,0.618620979
10038a,Romania,2010,249,23.57386404,45.20270696,0.610974126
10038a,Romania,2010,257,23.57386404,45.20270696,0.585168998
10038a,Romania,2010,265,23.57386404,45.20270696,0.518239627
10038a,Romania,2010,273,23.57386404,45.20270696,0.438516084
10038a,Romania,2010,281,23.57386404,45.20270696,0.364501166
10038a,Romania,2010,289,23.57386404,45.20270696,0.308161305
10038a,Romania,2010,297,23.57386404,45.20270696,0.267260606
10038a,Romania,2010,305,23.57386404,45.20270696,0.233162704
10038a,Romania,2010,313,23.57386404,45.20270696,0.235896037
10038a,Romania,2010,321,23.57386404,45.20270696,0.246089044
10038a,Romania,2010,329,23.57386404,45.20270696,0.247073543
10038a,Romania,2010,337,23.57386404,45.20270696,0.214851981
10038a,Romania,2010,345,23.57386404,45.20270696,0.17807634
10038a,Romania,2010,353,23.57386404,45.20270696,0.143819114
10038a,Romania,2010,361,23.57386404,45.20270696,0.144633683
10038a,Romania,2011,1,23.57386404,45.20270696,0.192104895
10038a,Romania,2011,9,23.57386404,45.20270696,0.219157925
10038a,Romania,2011,17,23.57386404,45.20270696,0.248593939
10038a,Romania,2011,25,23.57386404,45.20270696,0.250484266
10038a,Romania,2011,33,23.57386404,45.20270696,0.208867366
10038a,Romania,2011,41,23.57386404,45.20270696,0.168229487
10038a,Romania,2011,49,23.57386404,45.20270696,0.134142191
10038a,Romania,2011,57,23.57386404,45.20270696,0.134618182
10038a,Romania,2011,65,23.57386404,45.20270696,0.169558741
10038a,Romania,2011,73,23.57386404,45.20270696,0.208882051
10038a,Romania,2011,81,23.57386404,45.20270696,0.232292774
10038a,Romania,2011,89,23.57386404,45.20270696,0.224722611
10038a,Romania,2011,97,23.57386404,45.20270696,0.256272727
10038a,Romania,2011,105,23.57386404,45.20270696,0.376372494
10038a,Romania,2011,113,23.57386404,45.20270696,0.503998601
10038a,Romania,2011,121,23.57386404,45.20270696,0.577847319
10038a,Romania,2011,129,23.57386404,45.20270696,0.61042028
10038a,Romania,2011,137,23.57386404,45.20270696,0.614184382
10038a,Romania,2011,145,23.57386404,45.20270696,0.610285315
10038a,Romania,2011,153,23.57386404,45.20270696,0.671664103
10038a,Romania,2011,161,23.57386404,45.20270696,0.732300932
10038a,Romania,2011,169,23.57386404,45.20270696,0.753582984
10038a,Romania,2011,177,23.57386404,45.20270696,0.738920746
10038a,Romania,2011,185,23.57386404,45.20270696,0.701895804
10038a,Romania,2011,193,23.57386404,45.20270696,0.680082517
10038a,Romania,2011,201,23.57386404,45.20270696,0.641314918
10038a,Romania,2011,209,23.57386404,45.20270696,0.628310723
10038a,Romania,2011,217,23.57386404,45.20270696,0.603194872
10038a,Romania,2011,225,23.57386404,45.20270696,0.601090909
10038a,Romania,2011,233,23.57386404,45.20270696,0.618938928
10038a,Romania,2011,241,23.57386404,45.20270696,0.624423776
10038a,Romania,2011,249,23.57386404,45.20270696,0.597913287
10038a,Romania,2011,257,23.57386404,45.20270696,0.55518042
10038a,Romania,2011,265,23.57386404,45.20270696,0.514645921
10038a,Romania,2011,273,23.57386404,45.20270696,0.501667832
10038a,Romania,2011,281,23.57386404,45.20270696,0.485824825
10038a,Romania,2011,289,23.57386404,45.20270696,0.470318881
10038a,Romania,2011,297,23.57386404,45.20270696,0.406355711
10038a,Romania,2011,305,23.57386404,45.20270696,0.347063869
10038a,Romania,2011,313,23.57386404,45.20270696,0.283498019
10038a,Romania,2011,321,23.57386404,45.20270696,0.256952448
10038a,Romania,2011,329,23.57386404,45.20270696,0.265569464
10038a,Romania,2011,337,23.57386404,45.20270696,0.268445921
10038a,Romania,2011,345,23.57386404,45.20270696,0.242048834
10038a,Romania,2011,353,23.57386404,45.20270696,0.252426807
10038a,Romania,2011,361,23.57386404,45.20270696,0.254279254
10038a,Romania,2012,1,23.57386404,45.20270696,0.232908159
10038a,Romania,2012,9,23.57386404,45.20270696,0.197255711
10038a,Romania,2012,17,23.57386404,45.20270696,0.149408392
10038a,Romania,2012,25,23.57386404,45.20270696,0.081535198
10038a,Romania,2012,33,23.57386404,45.20270696,0.041298834
10038a,Romania,2012,41,23.57386404,45.20270696,0.050551981
10038a,Romania,2012,49,23.57386404,45.20270696,0.109306993
10038a,Romania,2012,57,23.57386404,45.20270696,0.153797902
10038a,Romania,2012,65,23.57386404,45.20270696,0.204027739
10038a,Romania,2012,73,23.57386404,45.20270696,0.228028671
10038a,Romania,2012,81,23.57386404,45.20270696,0.206552681
10038a,Romania,2012,89,23.57386404,45.20270696,0.243838462
10038a,Romania,2012,97,23.57386404,45.20270696,0.323779021
10038a,Romania,2012,105,23.57386404,45.20270696,0.448629604
10038a,Romania,2012,113,23.57386404,45.20270696,0.574657576
10038a,Romania,2012,121,23.57386404,45.20270696,0.675932634
10038a,Romania,2012,129,23.57386404,45.20270696,0.710576923
10038a,Romania,2012,137,23.57386404,45.20270696,0.678130536
10038a,Romania,2012,145,23.57386404,45.20270696,0.64989697
10038a,Romania,2012,153,23.57386404,45.20270696,0.645945921
10038a,Romania,2012,161,23.57386404,45.20270696,0.645236364
10038a,Romania,2012,169,23.57386404,45.20270696,0.647341958
10038a,Romania,2012,177,23.57386404,45.20270696,0.650274359
10038a,Romania,2012,185,23.57386404,45.20270696,0.619326107
10038a,Romania,2012,193,23.57386404,45.20270696,0.576654779
10038a,Romania,2012,201,23.57386404,45.20270696,0.556282984
10038a,Romania,2012,209,23.57386404,45.20270696,0.573743357
